name,title,url,category,apis_used,technique_tags,project_fit,complexity,description
webgl_buffergeometry_lines,Buffergeometry Lines,https://threejs.org/examples/#webgl_buffergeometry_lines,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|BufferGeometry|Line,lines,Constellation,expert,Geometry creation and manipulation
webgl_buffergeometry_lines_indexed,Buffergeometry Lines Indexed,https://threejs.org/examples/#webgl_buffergeometry_lines_indexed,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|BufferGeometry|Line,lines,Constellation,expert,Geometry creation and manipulation
webgl_buffergeometry_points,Buffergeometry Points,https://threejs.org/examples/#webgl_buffergeometry_points,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|BufferGeometry|Points,particles|points,Pantheon|Orbs|Constellation,expert,Geometry creation and manipulation
webgl_buffergeometry_points_interleaved,Buffergeometry Points Interleaved,https://threejs.org/examples/#webgl_buffergeometry_points_interleaved,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|BufferGeometry|Points,particles|points,Pantheon|Orbs|Constellation,expert,Geometry creation and manipulation
webgl_buffergeometry_rawshader,Buffergeometry Rawshader,https://threejs.org/examples/#webgl_buffergeometry_rawshader,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|BufferGeometry|RawShaderMaterial,animation,Pantheon|Ritual,expert,Geometry creation and manipulation
webgl_buffergeometry_selective_draw,Buffergeometry Selective Draw,https://threejs.org/examples/#webgl_buffergeometry_selective_draw,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|BufferGeometry,animation,Pantheon,expert,Geometry creation and manipulation
webgl_buffergeometry_uint,Buffergeometry Uint,https://threejs.org/examples/#webgl_buffergeometry_uint,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|BufferGeometry,animation,Pantheon,expert,Geometry creation and manipulation
webgl_clipculldistance,Clipculldistance,https://threejs.org/examples/#webgl_clipculldistance,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera,animation,Pantheon,expert,Three.js webgl / advanced example
webgl_custom_attributes,Custom Attributes,https://threejs.org/examples/#webgl_custom_attributes,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera,animation,Pantheon,expert,Three.js webgl / advanced example
webgl_custom_attributes_lines,Custom Attributes Lines,https://threejs.org/examples/#webgl_custom_attributes_lines,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|Line,lines,Constellation,expert,Line rendering techniques
webgl_custom_attributes_points,Custom Attributes Points,https://threejs.org/examples/#webgl_custom_attributes_points,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|Points,particles|points,Pantheon|Orbs|Constellation,expert,Three.js webgl / advanced example
webgl_custom_attributes_points2,Custom Attributes Points2,https://threejs.org/examples/#webgl_custom_attributes_points2,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|Points,particles|points,Pantheon|Orbs|Constellation,expert,Three.js webgl / advanced example
webgl_custom_attributes_points3,Custom Attributes Points3,https://threejs.org/examples/#webgl_custom_attributes_points3,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|Points,particles|points,Pantheon|Orbs|Constellation,expert,Three.js webgl / advanced example
webgl_gpgpu_birds,Gpgpu Birds,https://threejs.org/examples/#webgl_gpgpu_birds,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|GPUComputationRenderer,gpgpu,Constellation,expert,General-purpose GPU computation
webgl_gpgpu_birds_gltf,Gpgpu Birds GLTF,https://threejs.org/examples/#webgl_gpgpu_birds_gltf,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|GLTFLoader|GPUComputationRenderer,gpgpu,Pantheon|Constellation,expert,General-purpose GPU computation
webgl_gpgpu_water,Gpgpu Water,https://threejs.org/examples/#webgl_gpgpu_water,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|Water|GPUComputationRenderer,gpgpu|water,Orbs|Constellation,expert,General-purpose GPU computation
webgl_gpgpu_protoplanet,Gpgpu Protoplanet,https://threejs.org/examples/#webgl_gpgpu_protoplanet,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|GPUComputationRenderer,gpgpu,Constellation,expert,General-purpose GPU computation
webgl_materials_modified,Materials Modified,https://threejs.org/examples/#webgl_materials_modified,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera,animation,Pantheon,expert,Material and shading techniques
webgl_multiple_rendertargets,Multiple Rendertargets,https://threejs.org/examples/#webgl_multiple_rendertargets,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|WebGLRenderTarget,animation,Pantheon|Wall,expert,Three.js webgl / advanced example
webgl_multisampled_renderbuffers,Multisampled Renderbuffers,https://threejs.org/examples/#webgl_multisampled_renderbuffers,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera,animation,Pantheon,expert,Three.js webgl / advanced example
webgl_rendertarget_texture2darray,Rendertarget Texture2Darray,https://threejs.org/examples/#webgl_rendertarget_texture2darray,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|WebGLRenderTarget|TextGeometry,animation,Pantheon,expert,Text rendering in 3D
webgl_reversed_depth_buffer,Reversed Depth Buffer,https://threejs.org/examples/#webgl_reversed_depth_buffer,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera,animation,Pantheon,expert,Three.js webgl / advanced example
webgl_shadowmap_csm,Shadowmap CSM,https://threejs.org/examples/#webgl_shadowmap_csm,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|DirectionalLight,shadows,Pantheon,expert,Shadow mapping techniques
webgl_shadowmap_pcss,Shadowmap PCSS,https://threejs.org/examples/#webgl_shadowmap_pcss,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|DirectionalLight,shadows,Pantheon,expert,Shadow mapping techniques
webgl_shadowmap_progressive,Shadowmap Progressive,https://threejs.org/examples/#webgl_shadowmap_progressive,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|DirectionalLight,shadows,Pantheon,expert,Shadow mapping techniques
webgl_simple_gi,Simple GI,https://threejs.org/examples/#webgl_simple_gi,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera,animation,Pantheon,expert,Three.js webgl / advanced example
webgl_texture2darray,Texture2Darray,https://threejs.org/examples/#webgl_texture2darray,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|TextGeometry,animation,Pantheon,expert,Text rendering in 3D
webgl_texture2darray_compressed,Texture2Darray Compressed,https://threejs.org/examples/#webgl_texture2darray_compressed,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|TextGeometry,animation,Pantheon,expert,Text rendering in 3D
webgl_texture2darray_layerupdate,Texture2Darray Layerupdate,https://threejs.org/examples/#webgl_texture2darray_layerupdate,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|TextGeometry,animation,Pantheon,expert,Text rendering in 3D
webgl_texture3d,Texture3D,https://threejs.org/examples/#webgl_texture3d,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|TextGeometry,volumes,Orbs,expert,Text rendering in 3D
webgl_texture3d_partialupdate,Texture3D Partialupdate,https://threejs.org/examples/#webgl_texture3d_partialupdate,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|TextGeometry,volumes,Orbs,expert,Text rendering in 3D
webgl_ubo,UBO,https://threejs.org/examples/#webgl_ubo,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|UniformsGroup,animation,Pantheon,expert,Three.js webgl / advanced example
webgl_ubo_arrays,UBO ARrays,https://threejs.org/examples/#webgl_ubo_arrays,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|UniformsGroup,animation,Pantheon,expert,Three.js webgl / advanced example
webgl_volume_cloud,Volume Cloud,https://threejs.org/examples/#webgl_volume_cloud,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|DataTexture3D,volumes,Orbs,expert,Volumetric rendering
webgl_volume_instancing,Volume Instancing,https://threejs.org/examples/#webgl_volume_instancing,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|InstancedMesh|DataTexture3D,instancing|volumes,Orbs|Wall,expert,GPU instancing for rendering many objects efficiently
webgl_volume_perlin,Volume Perlin,https://threejs.org/examples/#webgl_volume_perlin,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera|DataTexture3D,volumes,Orbs,expert,Volumetric rendering
webgl_worker_offscreencanvas,Worker Offscreencanvas,https://threejs.org/examples/#webgl_worker_offscreencanvas,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera,animation,Pantheon,expert,Three.js webgl / advanced example
webgl_performance,Performance,https://threejs.org/examples/#webgl_performance,webgl_advanced,WebGLRenderer|Scene|PerspectiveCamera,animation,Pantheon|Wall,expert,Three.js webgl / advanced example
webgpu_animation_retargeting,Animation Retargeting,https://threejs.org/examples/#webgpu_animation_retargeting,webgpu,WebGPURenderer|Scene|PerspectiveCamera|AnimationMixer|AnimationClip,animation,Pantheon,intermediate,Demonstrates animation techniques
webgpu_animation_retargeting_readyplayer,Animation Retargeting Readyplayer,https://threejs.org/examples/#webgpu_animation_retargeting_readyplayer,webgpu,WebGPURenderer|Scene|PerspectiveCamera|AnimationMixer|AnimationClip,animation,Pantheon,intermediate,Demonstrates animation techniques
webgpu_backdrop,Backdrop,https://threejs.org/examples/#webgpu_backdrop,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_backdrop_area,Backdrop ARea,https://threejs.org/examples/#webgpu_backdrop_area,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_backdrop_water,Backdrop Water,https://threejs.org/examples/#webgpu_backdrop_water,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Water,water,Orbs,intermediate,Water surface simulation
webgpu_camera,CAmera,https://threejs.org/examples/#webgpu_camera,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,beginner,Camera setup and control
webgpu_camera_array,CAmera ARray,https://threejs.org/examples/#webgpu_camera_array,webgpu,WebGPURenderer|Scene|ArrayCamera,animation,Pantheon,beginner,Camera setup and control
webgpu_camera_logarithmicdepthbuffer,CAmera Logarithmicdepthbuffer,https://threejs.org/examples/#webgpu_camera_logarithmicdepthbuffer,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,beginner,Camera setup and control
webgpu_caustics,CAustics,https://threejs.org/examples/#webgpu_caustics,webgpu,WebGPURenderer|Scene|PerspectiveCamera|CausticsEffect,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_centroid_sampling,Centroid Sampling,https://threejs.org/examples/#webgpu_centroid_sampling,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_clearcoat,Clearcoat,https://threejs.org/examples/#webgpu_clearcoat,webgpu,WebGPURenderer|Scene|PerspectiveCamera|MeshPhysicalMaterial,animation,Pantheon|Orbs,intermediate,Three.js webgpu example
webgpu_clipping,Clipping,https://threejs.org/examples/#webgpu_clipping,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Plane,animation,Pantheon,intermediate,Clipping plane techniques
webgpu_compute_audio,Compute Audio,https://threejs.org/examples/#webgpu_compute_audio,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode,audio|gpgpu|compute,Constellation|Ritual,expert,GPU compute shader programming
webgpu_compute_birds,Compute Birds,https://threejs.org/examples/#webgpu_compute_birds,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode,gpgpu|compute,Constellation,expert,GPU compute shader programming
webgpu_compute_cloth,Compute Cloth,https://threejs.org/examples/#webgpu_compute_cloth,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode,physics|gpgpu|compute,Constellation,expert,GPU compute shader programming
webgpu_compute_geometry,Compute Geometry,https://threejs.org/examples/#webgpu_compute_geometry,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode,gpgpu|compute,Constellation,expert,Geometry creation and manipulation
webgpu_compute_particles,Compute Particles,https://threejs.org/examples/#webgpu_compute_particles,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode,particles|gpgpu|compute,Pantheon|Orbs|Constellation,expert,Particle system rendering
webgpu_compute_particles_fluid,Compute Particles Fluid,https://threejs.org/examples/#webgpu_compute_particles_fluid,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode,particles|gpgpu|compute,Pantheon|Orbs|Constellation,expert,Particle system rendering
webgpu_compute_particles_rain,Compute Particles Rain,https://threejs.org/examples/#webgpu_compute_particles_rain,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode,particles|gpgpu|compute,Pantheon|Orbs|Constellation,expert,Particle system rendering
webgpu_compute_particles_snow,Compute Particles Snow,https://threejs.org/examples/#webgpu_compute_particles_snow,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode,particles|gpgpu|compute,Pantheon|Orbs|Constellation,expert,Particle system rendering
webgpu_compute_points,Compute Points,https://threejs.org/examples/#webgpu_compute_points,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Points|ComputeNode,particles|gpgpu|compute|points,Pantheon|Orbs|Constellation,expert,GPU compute shader programming
webgpu_compute_reduce,Compute Reduce,https://threejs.org/examples/#webgpu_compute_reduce,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode,gpgpu|compute,Constellation,expert,GPU compute shader programming
webgpu_compute_sort_bitonic,Compute Sort Bitonic,https://threejs.org/examples/#webgpu_compute_sort_bitonic,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode,gpgpu|compute,Constellation,expert,GPU compute shader programming
webgpu_compute_texture,Compute Texture,https://threejs.org/examples/#webgpu_compute_texture,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode|TextGeometry,gpgpu|compute,Constellation,expert,GPU compute shader programming
webgpu_compute_texture_3d,Compute Texture 3D,https://threejs.org/examples/#webgpu_compute_texture_3d,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode|TextGeometry,gpgpu|compute,Constellation,expert,GPU compute shader programming
webgpu_compute_texture_pingpong,Compute Texture Pingpong,https://threejs.org/examples/#webgpu_compute_texture_pingpong,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode|TextGeometry,gpgpu|compute,Constellation,expert,GPU compute shader programming
webgpu_compute_water,Compute Water,https://threejs.org/examples/#webgpu_compute_water,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Water|ComputeNode,gpgpu|compute|water,Orbs|Constellation,expert,GPU compute shader programming
webgpu_cubemap_adjustments,Cubemap Adjustments,https://threejs.org/examples/#webgpu_cubemap_adjustments,webgpu,WebGPURenderer|Scene|PerspectiveCamera|CubeTextureLoader,animation,Pantheon|Orbs,beginner,Three.js webgpu example
webgpu_cubemap_dynamic,Cubemap Dynamic,https://threejs.org/examples/#webgpu_cubemap_dynamic,webgpu,WebGPURenderer|Scene|PerspectiveCamera|CubeTextureLoader,animation,Pantheon|Orbs,beginner,Three.js webgpu example
webgpu_cubemap_mix,Cubemap Mix,https://threejs.org/examples/#webgpu_cubemap_mix,webgpu,WebGPURenderer|Scene|PerspectiveCamera|CubeTextureLoader,animation,Pantheon|Orbs,beginner,Three.js webgpu example
webgpu_custom_fog,Custom Fog,https://threejs.org/examples/#webgpu_custom_fog,webgpu,WebGPURenderer|Scene|PerspectiveCamera,fog,Orbs,intermediate,Fog and atmospheric effects
webgpu_custom_fog_background,Custom Fog Background,https://threejs.org/examples/#webgpu_custom_fog_background,webgpu,WebGPURenderer|Scene|PerspectiveCamera,fog,Orbs,intermediate,Fog and atmospheric effects
webgpu_custom_fog_scattering,Custom Fog Scattering,https://threejs.org/examples/#webgpu_custom_fog_scattering,webgpu,WebGPURenderer|Scene|PerspectiveCamera,fog,Orbs|Wall,intermediate,Fog and atmospheric effects
webgpu_depth_texture,Depth Texture,https://threejs.org/examples/#webgpu_depth_texture,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TextGeometry,animation,Pantheon,intermediate,Text rendering in 3D
webgpu_display_stereo,Display Stereo,https://threejs.org/examples/#webgpu_display_stereo,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_equirectangular,Equirectangular,https://threejs.org/examples/#webgpu_equirectangular,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_fog_height,Fog Height,https://threejs.org/examples/#webgpu_fog_height,webgpu,WebGPURenderer|Scene|PerspectiveCamera,fog,Orbs,intermediate,Fog and atmospheric effects
webgpu_hdr,HDR,https://threejs.org/examples/#webgpu_hdr,webgpu,WebGPURenderer|Scene|PerspectiveCamera|RGBELoader,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_instance_mesh,Instance Mesh,https://threejs.org/examples/#webgpu_instance_mesh,webgpu,WebGPURenderer|Scene|PerspectiveCamera|InstancedMesh,instancing,Wall,intermediate,Three.js webgpu example
webgpu_instance_path,Instance Path,https://threejs.org/examples/#webgpu_instance_path,webgpu,WebGPURenderer|Scene|PerspectiveCamera|InstancedMesh,instancing,Wall,intermediate,Three.js webgpu example
webgpu_instance_points,Instance Points,https://threejs.org/examples/#webgpu_instance_points,webgpu,WebGPURenderer|Scene|PerspectiveCamera|InstancedMesh|Points,particles|instancing|points,Pantheon|Orbs|Wall|Constellation,intermediate,Three.js webgpu example
webgpu_instance_sprites,Instance Sprites,https://threejs.org/examples/#webgpu_instance_sprites,webgpu,WebGPURenderer|Scene|PerspectiveCamera|InstancedMesh|Sprite,particles|instancing|sprites,Pantheon|Orbs|Wall|Constellation,intermediate,Sprite rendering
webgpu_instance_uniform,Instance Uniform,https://threejs.org/examples/#webgpu_instance_uniform,webgpu,WebGPURenderer|Scene|PerspectiveCamera|InstancedMesh,instancing,Wall,intermediate,Three.js webgpu example
webgpu_instancing_morph,Instancing Morph,https://threejs.org/examples/#webgpu_instancing_morph,webgpu,WebGPURenderer|Scene|PerspectiveCamera|InstancedMesh,animation|instancing,Pantheon|Wall,intermediate,GPU instancing for rendering many objects efficiently
webgpu_layers,Layers,https://threejs.org/examples/#webgpu_layers,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_lensflares,Lensflares,https://threejs.org/examples/#webgpu_lensflares,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Lensflare,animation,Pantheon,intermediate,Lens flare effects
webgpu_lightprobe,Lightprobe,https://threejs.org/examples/#webgpu_lightprobe,webgpu,WebGPURenderer|Scene|PerspectiveCamera|LightProbe,animation,Pantheon,intermediate,Lighting setup and techniques
webgpu_lightprobe_cubecamera,Lightprobe Cubecamera,https://threejs.org/examples/#webgpu_lightprobe_cubecamera,webgpu,WebGPURenderer|Scene|PerspectiveCamera|LightProbe,animation,Pantheon,beginner,Lighting setup and techniques
webgpu_lights_custom,Lights Custom,https://threejs.org/examples/#webgpu_lights_custom,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Lighting setup and techniques
webgpu_lights_ies_spotlight,Lights Ies Spotlight,https://threejs.org/examples/#webgpu_lights_ies_spotlight,webgpu,WebGPURenderer|Scene|PerspectiveCamera|SpotLight,animation,Pantheon,intermediate,Lighting setup and techniques
webgpu_lights_phong,Lights Phong,https://threejs.org/examples/#webgpu_lights_phong,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Lighting setup and techniques
webgpu_lights_physical,Lights Physical,https://threejs.org/examples/#webgpu_lights_physical,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Lighting setup and techniques
webgpu_lights_pointlights,Lights Pointlights,https://threejs.org/examples/#webgpu_lights_pointlights,webgpu,WebGPURenderer|Scene|PerspectiveCamera|PointLight,animation,Pantheon|Constellation,intermediate,Lighting setup and techniques
webgpu_lights_projector,Lights Projector,https://threejs.org/examples/#webgpu_lights_projector,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Lighting setup and techniques
webgpu_lights_rectarealight,Lights Rectarealight,https://threejs.org/examples/#webgpu_lights_rectarealight,webgpu,WebGPURenderer|Scene|PerspectiveCamera|RectAreaLight,animation,Pantheon,intermediate,Lighting setup and techniques
webgpu_lights_selective,Lights Selective,https://threejs.org/examples/#webgpu_lights_selective,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Lighting setup and techniques
webgpu_lights_spotlight,Lights Spotlight,https://threejs.org/examples/#webgpu_lights_spotlight,webgpu,WebGPURenderer|Scene|PerspectiveCamera|SpotLight,animation,Pantheon,intermediate,Lighting setup and techniques
webgpu_lights_tiled,Lights Tiled,https://threejs.org/examples/#webgpu_lights_tiled,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Lighting setup and techniques
webgpu_lines_fat_raycasting,Lines Fat Raycasting,https://threejs.org/examples/#webgpu_lines_fat_raycasting,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Line|Raycaster,raycasting|lines,Constellation,intermediate,Line rendering techniques
webgpu_lines_fat_wireframe,Lines Fat Wireframe,https://threejs.org/examples/#webgpu_lines_fat_wireframe,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Line,lines,Constellation,intermediate,Line rendering techniques
webgpu_lines_fat,Lines Fat,https://threejs.org/examples/#webgpu_lines_fat,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Line,lines,Constellation,intermediate,Line rendering techniques
webgpu_loader_gltf,Loader GLTF,https://threejs.org/examples/#webgpu_loader_gltf,webgpu,WebGPURenderer|Scene|PerspectiveCamera|GLTFLoader,animation,Pantheon,intermediate,Asset loading and format support
webgpu_loader_gltf_anisotropy,Loader GLTF Anisotropy,https://threejs.org/examples/#webgpu_loader_gltf_anisotropy,webgpu,WebGPURenderer|Scene|PerspectiveCamera|GLTFLoader|MeshPhysicalMaterial,animation,Pantheon,intermediate,Asset loading and format support
webgpu_loader_gltf_compressed,Loader GLTF Compressed,https://threejs.org/examples/#webgpu_loader_gltf_compressed,webgpu,WebGPURenderer|Scene|PerspectiveCamera|GLTFLoader,animation,Pantheon,intermediate,Asset loading and format support
webgpu_loader_gltf_dispersion,Loader GLTF Dispersion,https://threejs.org/examples/#webgpu_loader_gltf_dispersion,webgpu,WebGPURenderer|Scene|PerspectiveCamera|GLTFLoader,refraction,Pantheon|Orbs,intermediate,Asset loading and format support
webgpu_loader_gltf_iridescence,Loader GLTF Iridescence,https://threejs.org/examples/#webgpu_loader_gltf_iridescence,webgpu,WebGPURenderer|Scene|PerspectiveCamera|GLTFLoader|MeshPhysicalMaterial,animation,Pantheon,intermediate,Asset loading and format support
webgpu_loader_gltf_sheen,Loader GLTF Sheen,https://threejs.org/examples/#webgpu_loader_gltf_sheen,webgpu,WebGPURenderer|Scene|PerspectiveCamera|GLTFLoader|MeshPhysicalMaterial,animation,Pantheon,intermediate,Asset loading and format support
webgpu_loader_gltf_transmission,Loader GLTF Transmission,https://threejs.org/examples/#webgpu_loader_gltf_transmission,webgpu,WebGPURenderer|Scene|PerspectiveCamera|GLTFLoader|MeshPhysicalMaterial,animation,Pantheon|Orbs,intermediate,Asset loading and format support
webgpu_loader_materialx,Loader Materialx,https://threejs.org/examples/#webgpu_loader_materialx,webgpu,WebGPURenderer|Scene|PerspectiveCamera|MaterialXLoader,animation,Pantheon,intermediate,Asset loading and format support
webgpu_loader_texture_ktx2,Loader Texture KTX2,https://threejs.org/examples/#webgpu_loader_texture_ktx2,webgpu,WebGPURenderer|Scene|PerspectiveCamera|KTX2Loader|TextGeometry,animation,Pantheon,intermediate,Asset loading and format support
webgpu_materials,Materials,https://threejs.org/examples/#webgpu_materials,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Material and shading techniques
webgpu_materials_alphahash,Materials Alphahash,https://threejs.org/examples/#webgpu_materials_alphahash,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Material and shading techniques
webgpu_materials_arrays,Materials ARrays,https://threejs.org/examples/#webgpu_materials_arrays,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Material and shading techniques
webgpu_materials_basic,Materials Basic,https://threejs.org/examples/#webgpu_materials_basic,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,beginner,Material and shading techniques
webgpu_materials_cubemap_mipmaps,Materials Cubemap Mipmaps,https://threejs.org/examples/#webgpu_materials_cubemap_mipmaps,webgpu,WebGPURenderer|Scene|PerspectiveCamera|CubeTextureLoader,animation,Pantheon|Orbs,beginner,Material and shading techniques
webgpu_materials_displacementmap,Materials Displacementmap,https://threejs.org/examples/#webgpu_materials_displacementmap,webgpu,WebGPURenderer|Scene|PerspectiveCamera|MeshStandardMaterial,animation,Pantheon,intermediate,Material and shading techniques
webgpu_materials_envmaps_bpcem,Materials Envmaps Bpcem,https://threejs.org/examples/#webgpu_materials_envmaps_bpcem,webgpu,WebGPURenderer|Scene|PerspectiveCamera|CubeTextureLoader,animation,Pantheon|Orbs,intermediate,Material and shading techniques
webgpu_materials_envmaps,Materials Envmaps,https://threejs.org/examples/#webgpu_materials_envmaps,webgpu,WebGPURenderer|Scene|PerspectiveCamera|CubeTextureLoader,animation,Pantheon|Orbs,intermediate,Material and shading techniques
webgpu_materials_lightmap,Materials Lightmap,https://threejs.org/examples/#webgpu_materials_lightmap,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Material and shading techniques
webgpu_materials_matcap,Materials Matcap,https://threejs.org/examples/#webgpu_materials_matcap,webgpu,WebGPURenderer|Scene|PerspectiveCamera|MeshMatcapMaterial,animation,Pantheon|Orbs,intermediate,Material and shading techniques
webgpu_materials_sss,Materials SSS,https://threejs.org/examples/#webgpu_materials_sss,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Material and shading techniques
webgpu_materials_texture_manualmipmap,Materials Texture Manualmipmap,https://threejs.org/examples/#webgpu_materials_texture_manualmipmap,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TextGeometry,animation,Pantheon,intermediate,Material and shading techniques
webgpu_materials_transmission,Materials Transmission,https://threejs.org/examples/#webgpu_materials_transmission,webgpu,WebGPURenderer|Scene|PerspectiveCamera|MeshPhysicalMaterial,animation,Pantheon|Orbs,intermediate,Material and shading techniques
webgpu_materials_toon,Materials Toon,https://threejs.org/examples/#webgpu_materials_toon,webgpu,WebGPURenderer|Scene|PerspectiveCamera|MeshToonMaterial,animation,Pantheon,intermediate,Material and shading techniques
webgpu_materials_video,Materials Video,https://threejs.org/examples/#webgpu_materials_video,webgpu,WebGPURenderer|Scene|PerspectiveCamera|VideoTexture,animation,Pantheon,intermediate,Material and shading techniques
webgpu_materialx_noise,Materialx Noise,https://threejs.org/examples/#webgpu_materialx_noise,webgpu,WebGPURenderer|Scene|PerspectiveCamera|MaterialXLoader,animation,Pantheon,intermediate,Material and shading techniques
webgpu_mesh_batch,Mesh Batch,https://threejs.org/examples/#webgpu_mesh_batch,webgpu,WebGPURenderer|Scene|PerspectiveCamera|BatchedMesh,instancing,Wall,intermediate,Batched mesh rendering for performance
webgpu_mirror,Mirror,https://threejs.org/examples/#webgpu_mirror,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Reflector,reflection,Orbs,intermediate,Mirror/reflector rendering
webgpu_modifier_curve,Modifier Curve,https://threejs.org/examples/#webgpu_modifier_curve,webgpu,WebGPURenderer|Scene|PerspectiveCamera|CurveModifier,animation,Pantheon,intermediate,Three.js webgpu example
